{1598210416843960}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416851386}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416858084}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416862802}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416873860}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416912931}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416931324}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416940790}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416950094}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210416964198}, {11666.300000}, {0.129862}, {11666.310000}, {5.174112}
{1598210417005892}, {11664.120000}, {4.532099}, {11666.310000}, {5.174112}
{1598210417007678}, {11664.120000}, {4.532099}, {11666.310000}, {5.174112}
{1598210417016179}, {11664.120000}, {4.532099}, {11666.300000}, {4.526366}
{1598210417017801}, {11664.120000}, {4.532099}, {11666.300000}, {4.526366}
{1598210417020277}, {11664.130000}, {0.857207}, {11666.300000}, {4.526366}
{1598210417036401}, {11664.130000}, {0.857207}, {11666.300000}, {4.526366}
{1598210417036426}, {11664.130000}, {0.857207}, {11666.300000}, {4.526366}
{1598210417036437}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417036445}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417036455}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417066128}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417066358}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417066904}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417067567}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417068902}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417068934}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417076020}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417076950}, {11664.130000}, {0.857207}, {11666.290000}, {4.277208}
{1598210417077804}, {11664.700000}, {0.042854}, {11666.290000}, {4.277208}
{1598210417077828}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417077839}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417077884}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417077941}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417078131}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417078232}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417078730}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080624}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080647}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080657}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080670}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080678}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080687}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080696}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080704}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080712}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080721}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080729}, {11664.700000}, {0.042854}, {11666.280000}, {0.566872}
{1598210417080753}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085460}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085477}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085486}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085495}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085503}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085511}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085520}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085528}, {11664.700000}, {0.042854}, {11665.060000}, {0.300000}
{1598210417085537}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417085545}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417085554}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417086279}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417086296}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417086470}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417088449}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417088465}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417088708}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417089125}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417089515}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417090307}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417092035}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417092482}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417092530}, {11664.220000}, {0.610000}, {11665.060000}, {0.300000}
{1598210417093568}, {11664.220000}, {0.610000}, {11665.050000}, {0.025658}
{1598210417093584}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417099732}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417099749}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417099758}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417099767}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417099775}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417100366}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417100542}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417103313}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417107227}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417107535}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417110606}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417113261}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417114524}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417114540}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417114549}, {11664.690000}, {0.042854}, {11665.050000}, {0.025658}
{1598210417114558}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417117144}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417117160}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192777}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192802}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192816}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192825}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192833}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192852}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192864}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192873}, {11664.690000}, {0.042854}, {11664.710000}, {0.139240}
{1598210417192881}, {11664.690000}, {0.042854}, {11664.700000}, {0.563294}
{1598210417192890}, {11664.690000}, {0.042854}, {11664.700000}, {0.563294}
{1598210417192898}, {11664.690000}, {0.042854}, {11664.700000}, {0.563294}
{1598210417192922}, {11664.690000}, {0.042854}, {11664.700000}, {0.563294}
{1598210417192932}, {11664.690000}, {0.042854}, {11664.700000}, {0.563294}
{1598210417192940}, {11664.690000}, {0.042854}, {11664.700000}, {0.563294}
{1598210417192948}, {11664.690000}, {0.042854}, {11664.700000}, {0.563294}
{1598210417192957}, {11664.690000}, {0.042854}, {11664.700000}, {0.563294}
{1598210417192965}, {11664.690000}, {0.042854}, {11664.700000}, {0.679375}
{1598210417192973}, {11664.690000}, {0.900092}, {11664.700000}, {0.679375}
{1598210417192987}, {11664.690000}, {0.900092}, {11664.700000}, {0.679375}
{1598210417193018}, {11664.690000}, {0.900092}, {11664.700000}, {0.679375}
{1598210417193037}, {11664.690000}, {0.900092}, {11664.700000}, {0.679375}
{1598210417193053}, {11664.690000}, {0.900092}, {11664.700000}, {0.705033}
{1598210417193089}, {11664.690000}, {0.900092}, {11664.700000}, {0.705033}
{1598210417193121}, {11664.690000}, {0.900092}, {11664.700000}, {0.588952}
{1598210417193141}, {11664.690000}, {0.900092}, {11664.700000}, {0.588952}
{1598210417193158}, {11664.690000}, {0.900092}, {11664.700000}, {0.588952}
{1598210417193167}, {11664.690000}, {0.900092}, {11664.700000}, {0.588952}
{1598210417193175}, {11664.690000}, {0.900092}, {11664.700000}, {0.588952}
{1598210417193197}, {11664.690000}, {0.900092}, {11664.700000}, {0.588952}
{1598210417193212}, {11664.690000}, {0.900092}, {11664.700000}, {0.588952}
{1598210417193245}, {11664.690000}, {0.900092}, {11664.700000}, {0.588952}
{1598210417193263}, {11664.690000}, {0.900092}, {11664.700000}, {0.888952}
{1598210417193272}, {11664.690000}, {0.900092}, {11664.700000}, {0.988752}
{1598210417193281}, {11664.690000}, {0.900092}, {11664.700000}, {0.988752}
{1598210417193333}, {11664.690000}, {0.900092}, {11664.700000}, {0.988752}
{1598210417193350}, {11664.690000}, {0.900092}, {11664.700000}, {0.988752}
{1598210417198637}, {11664.690000}, {0.900092}, {11664.700000}, {1.138752}
{1598210417208466}, {11664.690000}, {0.900092}, {11664.700000}, {1.138752}
{1598210417212278}, {11664.690000}, {0.900092}, {11664.700000}, {1.138752}
{1598210417218240}, {11664.690000}, {2.900092}, {11664.700000}, {1.138752}
{1598210417224640}, {11664.690000}, {2.900092}, {11664.700000}, {1.138752}
{1598210417230870}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417244411}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417253349}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417256998}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417320904}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417345857}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417359751}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417362446}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417363067}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417404232}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417404249}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417404259}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417404268}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417404276}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417456262}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417457966}, {11664.690000}, {2.900092}, {11664.700000}, {0.988752}
{1598210417457998}, {11664.690000}, {2.900948}, {11664.700000}, {0.988752}
{1598210417527599}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210417552865}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210417558257}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210417659956}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210417669208}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210417757054}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210417766392}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210417847832}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210417858874}, {11664.690000}, {3.385948}, {11664.700000}, {0.988752}
{1598210418014343}, {11664.690000}, {3.385948}, {11664.700000}, {0.425458}
{1598210418016758}, {11664.690000}, {3.385948}, {11664.700000}, {0.425458}
{1598210418040559}, {11664.690000}, {3.505948}, {11664.700000}, {0.425458}
{1598210418045119}, {11664.690000}, {3.645948}, {11664.700000}, {0.425458}
{1598210418092662}, {11664.690000}, {3.645948}, {11664.700000}, {0.425458}
{1598210418178024}, {11664.690000}, {3.645948}, {11664.700000}, {0.425458}
{1598210418196140}, {11664.690000}, {3.645948}, {11664.700000}, {0.425458}
{1598210418212215}, {11664.690000}, {4.255948}, {11664.700000}, {0.425458}
{1598210418234513}, {11664.690000}, {4.255948}, {11664.700000}, {0.425458}
{1598210418343780}, {11664.690000}, {4.255948}, {11664.700000}, {0.425458}
{1598210418387853}, {11664.690000}, {4.255948}, {11664.700000}, {0.425458}
{1598210418442095}, {11664.690000}, {4.255948}, {11664.700000}, {0.425458}
{1598210418481500}, {11664.690000}, {4.264518}, {11664.700000}, {0.425458}
{1598210418590275}, {11664.690000}, {4.265375}, {11664.700000}, {0.425458}
{1598210418591414}, {11664.690000}, {4.265375}, {11664.700000}, {0.425458}
{1598210418591439}, {11664.690000}, {4.265375}, {11664.700000}, {0.425458}
{1598210418594028}, {11664.690000}, {4.265375}, {11664.700000}, {0.425458}
{1598210418594430}, {11664.690000}, {4.265375}, {11664.700000}, {0.425458}
{1598210418595093}, {11664.690000}, {4.265375}, {11664.700000}, {0.426458}
{1598210418737742}, {11664.690000}, {4.265375}, {11664.700000}, {0.426458}
{1598210418746371}, {11664.690000}, {4.265375}, {11664.700000}, {0.426458}
{1598210418756984}, {11664.690000}, {4.265375}, {11664.700000}, {0.426458}
{1598210418776598}, {11664.690000}, {4.265375}, {11664.700000}, {0.426458}
{1598210418789866}, {11664.690000}, {4.329641}, {11664.700000}, {0.426458}
{1598210418798013}, {11664.690000}, {4.329641}, {11664.700000}, {0.426458}
{1598210418954460}, {11664.690000}, {4.329641}, {11664.700000}, {0.426458}
{1598210418976913}, {11664.690000}, {4.329641}, {11664.700000}, {0.426458}
{1598210419020360}, {11664.690000}, {4.329641}, {11664.700000}, {0.426458}
{1598210419022502}, {11664.690000}, {4.329641}, {11664.700000}, {0.426458}
{1598210419037251}, {11664.690000}, {4.329641}, {11664.700000}, {0.426458}
{1598210419037740}, {11664.690000}, {4.329641}, {11664.700000}, {0.427458}
{1598210419268903}, {11664.690000}, {4.329641}, {11664.700000}, {0.427458}
{1598210419269753}, {11664.690000}, {4.329641}, {11664.700000}, {0.427458}
{1598210419510407}, {11664.690000}, {4.329641}, {11664.700000}, {0.357958}
{1598210419514586}, {11664.690000}, {4.329641}, {11664.700000}, {0.315258}
{1598210419556323}, {11664.690000}, {4.329641}, {11664.700000}, {0.000058}
{1598210419576570}, {11664.690000}, {4.286787}, {11664.700000}, {0.000058}
{1598210419582508}, {11664.690000}, {4.486787}, {11664.700000}, {0.000058}
{1598210419597901}, {11664.690000}, {4.686787}, {11664.700000}, {0.000058}
{1598210419607298}, {11664.690000}, {4.886787}, {11664.700000}, {0.000058}
{1598210419653912}, {11664.690000}, {4.886787}, {11664.700000}, {0.000058}
{1598210419686853}, {11664.690000}, {4.886787}, {11664.700000}, {0.000058}
{1598210419718516}, {11664.690000}, {4.886787}, {11664.700000}, {0.000058}
{1598210419720088}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420132822}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420134572}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420135039}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420203116}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420204829}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420211296}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420212952}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420226132}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420319428}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420319945}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420320251}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420384905}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420410124}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420410345}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420414305}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420437480}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420557744}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420582370}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420605371}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420633818}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420635744}, {11664.690000}, {4.929642}, {11664.700000}, {0.000058}
{1598210420660763}, {11664.690000}, {4.926046}, {11664.700000}, {0.000058}
{1598210420702984}, {11664.690000}, {4.926046}, {11664.700000}, {0.000058}
{1598210420722445}, {11664.690000}, {4.926046}, {11665.730000}, {0.004736}
{1598210420734771}, {11664.690000}, {4.926046}, {11665.730000}, {0.004736}
{1598210420734851}, {11664.690000}, {4.926046}, {11665.730000}, {0.004736}
{1598210420735705}, {11664.690000}, {4.926046}, {11665.730000}, {0.004736}
{1598210420741687}, {11664.690000}, {4.926046}, {11665.730000}, {0.004736}
{1598210420742177}, {11664.700000}, {0.139009}, {11665.730000}, {0.004736}
{1598210420746933}, {11664.700000}, {0.139009}, {11665.730000}, {0.004736}
{1598210420758308}, {11664.700000}, {0.139009}, {11665.730000}, {0.004736}
{1598210420758335}, {11664.700000}, {0.139009}, {11665.730000}, {0.004736}
{1598210420758352}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420758361}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420758369}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420762837}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420772663}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420772687}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420772697}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420772712}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420772720}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420772728}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420772737}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420774500}, {11665.720000}, {0.540213}, {11665.730000}, {0.004736}
{1598210420774563}, {11665.720000}, {0.680213}, {11665.730000}, {0.004736}
{1598210420775759}, {11665.720000}, {0.800213}, {11665.730000}, {0.004736}
{1598210420776224}, {11665.720000}, {0.800213}, {11665.730000}, {0.004736}
{1598210420843583}, {11665.720000}, {0.800213}, {11665.730000}, {0.004736}
{1598210420846051}, {11665.720000}, {0.800213}, {11665.730000}, {0.004736}
{1598210420846852}, {11665.720000}, {0.800213}, {11665.730000}, {0.004736}
{1598210420852358}, {11665.720000}, {0.800213}, {11665.730000}, {0.007347}
{1598210420852822}, {11665.720000}, {0.800213}, {11665.730000}, {0.010805}
{1598210420857498}, {11665.720000}, {0.800213}, {11665.730000}, {0.006069}
{1598210420857532}, {11665.720000}, {0.800213}, {11665.730000}, {0.006069}
{1598210420858056}, {11665.720000}, {0.800213}, {11665.730000}, {0.006069}
{1598210420863943}, {11665.720000}, {0.800213}, {11665.730000}, {0.006069}
{1598210420876232}, {11665.720000}, {0.800213}, {11665.730000}, {0.006069}
{1598210420879481}, {11665.720000}, {0.800213}, {11665.730000}, {0.156069}
{1598210420881109}, {11665.720000}, {0.800213}, {11665.730000}, {0.156069}
{1598210420881523}, {11665.720000}, {0.800213}, {11665.730000}, {0.156069}
{1598210420881806}, {11665.720000}, {0.800213}, {11665.730000}, {0.156069}
{1598210420885868}, {11665.720000}, {0.800213}, {11665.730000}, {0.156069}
{1598210420902427}, {11665.720000}, {0.800213}, {11665.730000}, {0.156069}
{1598210420938908}, {11665.720000}, {0.800213}, {11665.730000}, {0.156069}
{1598210420942974}, {11665.720000}, {0.800213}, {11665.730000}, {0.164045}
{1598210420945276}, {11665.720000}, {0.808784}, {11665.730000}, {0.164045}
{1598210420967980}, {11665.720000}, {0.808784}, {11665.730000}, {0.014045}
{1598210420999180}, {11665.720000}, {0.808784}, {11665.730000}, {0.014045}
{1598210421002929}, {11665.720000}, {0.808784}, {11665.730000}, {0.014045}
{1598210421059564}, {11665.720000}, {0.808784}, {11665.730000}, {0.014045}
{1598210421122266}, {11665.720000}, {0.808784}, {11665.730000}, {0.014045}
{1598210421122684}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421167191}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421171975}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421257317}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421278885}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421488547}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421492985}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421513980}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421514006}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421518371}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421542402}, {11665.720000}, {0.809640}, {11665.730000}, {0.014045}
{1598210421549265}, {11665.720000}, {0.809640}, {11665.730000}, {0.164045}
{1598210421558509}, {11665.720000}, {0.809640}, {11665.730000}, {0.164045}
{1598210421558533}, {11665.720000}, {0.809640}, {11665.730000}, {0.164045}
{1598210421570473}, {11665.720000}, {0.809640}, {11665.730000}, {0.164045}
{1598210421570507}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421570517}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421572678}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421576006}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421582759}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421602758}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421656960}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421658960}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421661859}, {11665.720000}, {0.809640}, {11665.730000}, {0.368781}
{1598210421666467}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421670248}, {11665.720000}, {0.809640}, {11665.730000}, {0.368651}
{1598210421674476}, {11665.720000}, {0.809640}, {11665.730000}, {0.364045}
{1598210421680486}, {11665.720000}, {0.809640}, {11665.730000}, {0.368781}
{1598210421759929}, {11665.720000}, {0.809640}, {11665.730000}, {0.368781}
{1598210421762011}, {11665.720000}, {0.809640}, {11665.730000}, {0.368781}
{1598210421763650}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421780210}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421783126}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421806238}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421806262}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421814843}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421815472}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421884108}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421884133}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421884411}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421904065}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421958651}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210421964796}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210422064849}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210422065161}, {11665.720000}, {0.269427}, {11665.730000}, {0.368781}
{1598210422090126}, {11665.720000}, {0.270608}, {11665.730000}, {0.368781}
{1598210422170160}, {11665.720000}, {0.270608}, {11665.730000}, {0.368781}
{1598210422390862}, {11665.720000}, {0.270608}, {11665.730000}, {0.369781}
{1598210422406560}, {11665.720000}, {0.270608}, {11665.730000}, {0.375888}
{1598210422419328}, {11665.720000}, {0.270608}, {11665.730000}, {0.385621}
{1598210422434503}, {11665.720000}, {0.270608}, {11665.730000}, {0.395481}
{1598210422451765}, {11665.720000}, {0.270608}, {11665.730000}, {0.399399}
{1598210422467826}, {11665.720000}, {0.270608}, {11665.730000}, {0.411408}
{1598210422511956}, {11665.720000}, {0.270608}, {11665.730000}, {0.409584}
{1598210422917851}, {11665.720000}, {0.270608}, {11665.730000}, {0.409050}
{1598210423126189}, {11665.720000}, {0.270608}, {11665.730000}, {0.409050}
{1598210423161813}, {11665.720000}, {0.270608}, {11665.730000}, {0.409050}
{1598210423230135}, {11665.720000}, {0.270608}, {11665.730000}, {0.397541}
{1598210423232442}, {11665.720000}, {0.270608}, {11665.730000}, {0.373968}
{1598210423253647}, {11665.720000}, {5.170608}, {11665.730000}, {0.373968}
{1598210423265839}, {11665.720000}, {5.170608}, {11665.730000}, {0.373968}
{1598210423267128}, {11665.720000}, {5.170608}, {11665.730000}, {0.373968}
{1598210423267152}, {11665.720000}, {5.170608}, {11665.730000}, {0.373968}
{1598210423269438}, {11665.720000}, {5.170608}, {11665.730000}, {0.373968}
{1598210423277286}, {11665.720000}, {5.170608}, {11665.730000}, {0.373968}
{1598210423281333}, {11665.720000}, {5.170608}, {11665.730000}, {0.173968}
{1598210423281357}, {11665.720000}, {5.170608}, {11665.730000}, {0.173968}
{1598210423294364}, {11665.720000}, {5.170608}, {11665.730000}, {0.173968}
{1598210423308419}, {11665.720000}, {5.170608}, {11665.730000}, {0.173968}
{1598210423315455}, {11665.720000}, {5.170608}, {11665.730000}, {0.173968}
{1598210423315479}, {11665.720000}, {5.170608}, {11665.730000}, {0.173968}
{1598210423320358}, {11665.720000}, {5.170608}, {11665.730000}, {0.173968}
{1598210423322701}, {11665.720000}, {5.170608}, {11665.730000}, {0.173968}
{1598210423335954}, {11665.720000}, {5.170608}, {11665.730000}, {0.175026}
{1598210423360805}, {11665.720000}, {5.170608}, {11665.730000}, {0.175026}
{1598210423373240}, {11665.720000}, {5.170608}, {11665.730000}, {0.175026}
{1598210423383604}, {11665.720000}, {5.170608}, {11665.730000}, {0.163017}
{1598210423383629}, {11665.720000}, {5.170608}, {11665.730000}, {0.036412}
{1598210423389223}, {11665.720000}, {5.170608}, {11665.730000}, {0.026679}
{1598210423389587}, {11665.720000}, {5.170608}, {11665.730000}, {0.020572}
{1598210423391843}, {11665.720000}, {5.170608}, {11665.730000}, {0.020572}
{1598210423391904}, {11665.720000}, {5.170608}, {11665.730000}, {0.020572}
{1598210423397017}, {11665.720000}, {5.170608}, {11665.730000}, {0.020572}
{1598210423397248}, {11665.720000}, {5.170608}, {11665.730000}, {0.020572}
{1598210423419359}, {11665.720000}, {5.170608}, {11665.730000}, {0.016654}
